season,player_id,player,team,age,experience,games,games_started,minutes,per,true_shooting,usage_rate,bpm,vorp,win_shares,ws_per_48,obpm,dbpm,reb_rate,ast_rate,stl_rate,blk_rate,tov_rate,three_pt_rate,team_pace,team_wins,team_season_key,minutes_per_game,qualified
2007,stoudam01,Amar'e Stoudemire,PHO,24.0,5,82,78.0,2689.0,23.1,0.637,25.8,1.8,2.6,11.2,0.201,1.5,0.3,17.0,5.0,1.5,2.9,15.0,0.003,95.6,61.0,PHO_2007,32.8,1
2007,stoudda01,Damon Stoudamire,MEM,33.0,12,62,51.0,1501.0,12.6,0.493,17.3,-1.9,0.1,1.1,0.036,0.1,-2.0,5.5,31.3,1.6,0.1,17.6,0.4,93.6,22.0,MEM_2007,24.2,1
2007,stoudsa01,Salim Stoudamire,ATL,24.0,2,61,0.0,1034.0,11.4,0.518,22.7,-3.1,-0.3,0.8,0.036,-1.1,-2.0,4.3,10.9,1.1,0.2,10.8,0.365,90.0,30.0,ATL_2007,17.0,1
2007,sweetmi01,Mike Sweetney,CHI,24.0,4,48,0.0,385.0,10.9,0.469,23.7,-4.8,-0.3,0.4,0.049,-5.7,0.9,17.8,11.7,1.2,2.2,20.5,0.0,93.6,49.0,CHI_2007,8.0,0
2007,swiftst01,Stromile Swift,MEM,27.0,7,54,18.0,1029.0,14.2,0.517,20.8,-4.0,-0.5,1.0,0.047,-3.0,-0.9,14.5,2.8,1.5,4.6,14.6,0.014,93.6,22.0,MEM_2007,19.1,1
2007,szczewa02,Wally Szczerbiak,BOS,29.0,8,32,19.0,900.0,14.8,0.54,25.0,-1.5,0.1,1.6,0.083,0.5,-1.9,6.5,11.3,1.0,0.3,10.9,0.273,92.0,24.0,BOS_2007,28.1,0
2007,taylodo01,Donell Taylor,WAS,24.0,2,47,1.0,369.0,10.3,0.422,20.8,-3.0,-0.1,-0.2,-0.022,-2.8,-0.2,8.3,19.6,2.4,0.6,14.3,0.121,94.1,41.0,WAS_2007,7.9,0
2007,tayloma01,Maurice Taylor,SAC,30.0,9,12,2.0,103.0,6.3,0.356,17.3,-7.3,-0.1,-0.1,-0.03,-6.1,-1.2,16.0,7.3,2.0,0.7,15.1,0.0,94.8,33.0,SAC_2007,8.6,0
2007,telfase01,Sebastian Telfair,BOS,21.0,3,78,30.0,1578.0,8.6,0.458,17.8,-4.2,-0.9,0.5,0.015,-3.2,-1.0,4.1,22.7,1.4,0.5,15.8,0.27,92.0,24.0,BOS_2007,20.2,1
2007,terryja01,Jason Terry,DAL,29.0,8,81,80.0,2846.0,18.9,0.587,21.3,4.0,4.3,10.8,0.182,3.9,0.1,4.9,25.5,1.5,0.5,11.7,0.348,89.5,67.0,DAL_2007,35.1,1
2007,thomaet01,Etan Thomas,WAS,28.0,6,65,32.0,1246.0,15.6,0.585,14.4,-1.2,0.3,2.7,0.105,-1.1,-0.1,17.4,3.6,0.9,5.5,17.4,0.0,94.1,41.0,WAS_2007,19.2,1
2007,thomake01,Kenny Thomas,SAC,29.0,8,62,53.0,1412.0,10.2,0.492,13.6,-2.7,-0.3,1.2,0.041,-2.6,-0.2,15.7,8.4,1.5,0.9,21.1,0.003,94.8,33.0,SAC_2007,22.8,1
2007,thomaku01,Kurt Thomas,PHO,34.0,12,67,13.0,1208.0,11.4,0.531,12.1,-1.7,0.1,2.9,0.115,-2.1,0.4,18.3,2.7,1.0,1.7,10.8,0.004,95.6,61.0,PHO_2007,18.0,1
2007,thomati01,Tim Thomas,LAC,29.0,10,76,24.0,2054.0,13.6,0.532,20.1,0.7,1.4,3.9,0.092,0.7,0.0,11.0,14.2,1.4,1.1,11.9,0.492,90.8,40.0,LAC_2007,27.0,1
2007,thomaty01,Tyrus Thomas,CHI,20.0,1,72,4.0,966.0,14.8,0.521,20.9,-1.0,0.2,2.2,0.11,-4.1,3.1,15.9,6.6,2.4,6.2,20.8,0.007,93.6,49.0,CHI_2007,13.4,0
2007,thompdi01,Dijon Thompson,ATL,23.0,2,6,0.0,50.0,11.6,0.482,17.1,-3.3,0.0,0.1,0.064,-0.2,-3.1,9.6,6.8,0.0,0.0,5.4,0.133,90.0,30.0,ATL_2007,8.3,0
2007,tinslja01,Jamaal Tinsley,IND,28.0,6,72,72.0,2243.0,15.2,0.465,23.8,0.8,1.6,2.8,0.06,0.7,0.1,6.2,38.5,2.7,0.8,16.7,0.217,92.4,35.0,IND_2007,31.2,1
2007,tsakaja01,Jake Tsakalidis,2TM,27.0,7,36,7.0,390.0,8.4,0.471,13.2,-5.3,-0.3,0.3,0.031,-4.6,-0.7,15.7,1.9,1.1,2.3,21.2,0.0,,,2TM_2007,10.8,0
2007,tuckepj01,P.J. Tucker,TOR,21.0,1,17,0.0,83.0,12.8,0.533,19.1,-3.0,0.0,0.1,0.085,-2.0,-1.0,16.3,5.7,1.2,0.0,17.6,0.0,92.6,47.0,TOR_2007,4.9,0
2007,turiaro01,Ronny Turiaf,LAL,24.0,2,72,1.0,1087.0,15.5,0.586,15.7,-0.7,0.4,3.1,0.137,-1.7,1.0,13.9,9.1,0.8,5.5,13.7,0.004,93.5,42.0,LAL_2007,15.1,1
2007,turkohe01,Hedo Türkoğlu,ORL,27.0,7,73,73.0,2268.0,14.2,0.528,21.7,0.4,1.3,4.9,0.105,0.4,0.0,8.0,17.9,1.6,0.6,13.5,0.341,89.9,40.0,ORL_2007,31.1,1
2007,udokaim01,Ime Udoka,POR,29.0,3,75,75.0,2144.0,12.1,0.569,13.7,0.2,1.2,3.9,0.088,0.2,0.1,8.1,8.6,1.8,0.6,11.7,0.426,88.3,32.0,POR_2007,28.6,1
2007,udrihbe01,Beno Udrih,SAS,24.0,3,73,1.0,948.0,10.3,0.459,21.3,-3.0,-0.2,1.0,0.053,-2.8,-0.3,5.2,20.6,1.5,0.1,13.1,0.334,89.8,58.0,SAS_2007,13.0,0
2007,varejan01,Anderson Varejão,CLE,24.0,3,81,6.0,1932.0,14.4,0.527,13.7,0.0,1.0,6.6,0.164,-1.8,1.8,16.4,6.0,2.1,2.1,11.4,0.022,90.8,50.0,CLE_2007,23.9,1
2007,vaughja01,Jacque Vaughn,SAS,31.0,10,64,4.0,760.0,10.9,0.491,14.7,-2.3,0.0,1.7,0.107,-3.2,0.9,5.4,25.9,1.7,0.2,17.0,0.012,89.8,58.0,SAS_2007,11.9,0
2007,villach01,Charlie Villanueva,MIL,22.0,2,39,17.0,984.0,15.8,0.547,21.8,-1.4,0.2,1.7,0.085,0.2,-1.6,13.6,6.1,1.3,0.9,11.3,0.225,92.3,28.0,MIL_2007,25.2,0
2007,vincima01,Marcus Vinicius,NOK,22.0,1,13,0.0,103.0,6.9,0.608,10.7,-3.3,0.0,0.1,0.045,-3.4,0.1,6.2,7.1,1.0,0.8,24.9,0.467,90.2,39.0,NOK_2007,7.9,0
2007,voskuja01,Jake Voskuhl,CHA,29.0,7,73,9.0,1043.0,10.9,0.523,15.7,-3.9,-0.5,1.7,0.077,-4.0,0.1,14.5,6.8,1.5,1.8,15.5,0.0,92.0,33.0,CHA_2007,14.3,1
2007,vujacsa01,Sasha Vujačić,LAL,22.0,3,73,4.0,935.0,11.7,0.54,15.4,-1.0,0.2,1.8,0.091,-0.9,-0.1,6.7,10.3,2.3,0.1,9.4,0.601,93.5,42.0,LAL_2007,12.8,0
2007,wadedw01,Dwyane Wade,MIA,25.0,4,51,50.0,1931.0,28.9,0.583,34.7,8.2,4.9,8.8,0.219,6.3,1.8,7.3,40.5,3.0,2.5,15.3,0.082,89.9,44.0,MIA_2007,37.9,1
2007,wafervo01,Von Wafer,LAC,21.0,2,1,0.0,1.0,-40.7,0.0,46.2,-52.4,0.0,0.0,-1.068,-32.3,-20.1,0.0,0.0,0.0,0.0,0.0,1.0,90.8,40.0,LAC_2007,1.0,0
2007,wagneda02,Dajuan Wagner,GSW,23.0,4,1,0.0,7.0,17.2,1.064,17.5,4.2,0.0,0.0,0.122,4.5,-0.3,0.0,20.9,0.0,0.0,34.7,1.0,99.2,42.0,GSW_2007,7.0,0
2007,walkean02,Antoine Walker,MIA,30.0,11,78,15.0,1818.0,9.6,0.462,22.3,-3.6,-0.7,-0.3,-0.007,-2.5,-1.0,11.0,12.1,1.4,0.7,16.5,0.457,89.9,44.0,MIA_2007,23.3,1
2007,wallabe01,Ben Wallace,CHI,32.0,11,77,77.0,2697.0,14.6,0.456,10.6,3.4,3.7,8.2,0.146,0.1,3.3,17.4,9.9,2.1,4.6,15.7,0.012,93.6,49.0,CHI_2007,35.0,1
2007,wallage01,Gerald Wallace,CHA,24.0,6,72,71.0,2640.0,19.8,0.568,22.5,3.7,3.7,7.7,0.141,2.2,1.5,11.6,12.5,2.8,2.0,12.2,0.126,92.0,33.0,CHA_2007,36.7,1
2007,wallara01,Rasheed Wallace,DET,32.0,12,75,72.0,2419.0,15.7,0.513,19.6,2.0,2.5,6.2,0.123,0.4,1.6,13.3,8.9,1.7,3.8,9.4,0.351,87.3,53.0,DET_2007,32.3,1
2007,waltolu01,Luke Walton,LAL,26.0,4,60,60.0,1982.0,14.7,0.551,16.8,0.4,1.2,3.8,0.092,0.9,-0.5,8.9,20.2,1.6,0.8,16.0,0.223,93.5,42.0,LAL_2007,33.0,1
2007,warriha01,Hakim Warrick,MEM,24.0,2,82,43.0,2152.0,15.9,0.592,21.9,-2.0,0.0,3.7,0.082,-0.3,-1.7,11.7,6.0,1.0,1.1,15.4,0.011,93.6,22.0,MEM_2007,26.2,1
2007,watsoea01,Earl Watson,SEA,27.0,6,77,25.0,2152.0,13.5,0.483,19.4,-0.7,0.7,2.0,0.044,0.2,-0.9,5.2,31.4,2.4,0.8,18.2,0.408,91.8,31.0,SEA_2007,27.9,1
2007,webbech01,Chris Webber,2TM,33.0,14,61,60.0,1821.0,16.0,0.482,21.1,1.0,1.4,3.4,0.09,0.0,1.0,14.3,17.8,1.8,1.7,13.1,0.017,,,2TM_2007,29.9,1
2007,webstma02,Martell Webster,POR,20.0,2,82,27.0,1759.0,9.9,0.522,16.7,-2.0,0.0,1.3,0.036,-0.7,-1.3,8.5,4.9,1.1,0.9,12.1,0.508,88.3,32.0,POR_2007,21.5,1
2007,wellsbo01,Bonzi Wells,HOU,30.0,9,28,1.0,590.0,8.9,0.446,23.7,-4.4,-0.4,-0.1,-0.009,-5.7,1.3,11.7,8.9,2.2,1.7,19.0,0.034,90.7,52.0,HOU_2007,21.1,0
2007,wesleda01,David Wesley,CLE,36.0,14,35,5.0,352.0,6.6,0.418,13.4,-3.1,-0.1,0.3,0.043,-4.5,1.3,5.8,15.3,1.8,0.9,16.3,0.507,90.8,50.0,CLE_2007,10.1,0
2007,westda01,David West,NOK,26.0,4,52,52.0,1900.0,18.9,0.532,23.8,0.9,1.4,5.2,0.131,1.2,-0.3,12.9,10.9,1.2,1.6,9.9,0.032,90.2,39.0,NOK_2007,36.5,1
2007,westde01,Delonte West,BOS,23.0,3,69,47.0,2219.0,14.0,0.526,19.3,0.4,1.3,3.7,0.081,0.4,0.0,5.6,23.5,1.7,1.2,14.8,0.248,92.0,24.0,BOS_2007,32.2,1
2007,whiteja02,James White,SAS,24.0,1,6,2.0,137.0,12.1,0.525,18.2,-4.0,-0.1,0.3,0.108,-2.7,-1.3,8.8,5.8,1.2,0.5,9.5,0.171,89.8,58.0,SAS_2007,22.8,0
2007,wilcoch01,Chris Wilcox,SEA,24.0,5,82,81.0,2586.0,16.6,0.568,19.3,-1.1,0.6,6.0,0.112,-0.1,-1.0,14.6,5.3,1.4,1.1,11.5,0.007,91.8,31.0,SEA_2007,31.5,1
2007,wilkida02,Damien Wilkins,SEA,27.0,3,82,31.0,2037.0,13.1,0.535,17.7,-0.9,0.6,2.8,0.066,-0.7,-0.2,6.7,12.0,2.4,0.6,14.6,0.203,91.8,31.0,SEA_2007,24.8,1
2007,wilksmi01,Mike Wilks,SEA,27.0,5,47,4.0,534.0,12.7,0.533,16.2,-1.5,0.1,0.8,0.07,-0.8,-0.6,6.1,22.9,1.5,0.6,16.3,0.106,91.8,31.0,SEA_2007,11.4,0
2007,williaa01,Aaron Williams,LAC,35.0,13,38,7.0,374.0,9.4,0.606,10.0,-2.7,-0.1,0.7,0.089,-3.3,0.6,13.6,2.9,1.0,2.9,22.3,0.019,90.8,40.0,LAC_2007,9.8,0
2007,willial02,Alvin Williams,LAC,32.0,9,2,0.0,10.0,6.6,0.266,31.2,-4.7,0.0,-0.1,-0.309,-7.0,2.3,6.0,41.1,10.6,0.0,44.4,0.5,90.8,40.0,LAC_2007,5.0,0
2007,willico02,Corliss Williamson,SAC,33.0,12,68,1.0,1337.0,12.7,0.559,21.9,-4.1,-0.7,1.5,0.054,-2.8,-1.3,9.7,5.2,1.1,0.9,14.9,0.004,94.8,33.0,SAC_2007,19.7,1
2007,willide01,Deron Williams,UTA,22.0,2,80,80.0,2950.0,17.1,0.535,22.2,1.3,2.4,7.2,0.117,2.6,-1.3,5.5,41.6,1.4,0.4,16.9,0.235,91.6,51.0,UTA_2007,36.9,1
2007,willier01,Eric Williams,2TM,34.0,12,21,0.0,121.0,11.4,0.508,23.3,-3.6,0.0,0.1,0.057,-2.0,-1.6,8.5,9.8,1.3,0.0,11.6,0.404,,,2TM_2007,5.8,0
2007,willija02,Jason Williams,MIA,31.0,9,61,55.0,1865.0,15.0,0.54,18.2,0.4,1.1,4.3,0.11,1.4,-1.0,4.5,28.3,1.7,0.0,14.0,0.518,89.9,44.0,MIA_2007,30.6,1
2007,williju01,Justin Williams,SAC,22.0,1,26,1.0,333.0,17.3,0.566,17.6,-2.9,-0.1,0.9,0.132,-0.9,-2.1,20.3,1.0,0.8,3.7,11.5,0.011,94.8,33.0,SAC_2007,12.8,0
2007,willike02,Kevin Willis,DAL,44.0,21,5,0.0,43.0,6.3,0.432,17.2,-8.5,-0.1,0.0,0.048,-8.9,0.4,11.2,3.6,2.5,1.8,12.6,0.0,89.5,67.0,DAL_2007,8.6,0
2007,willilo02,Lou Williams,PHI,20.0,2,61,0.0,688.0,14.6,0.521,20.0,-0.4,0.3,1.1,0.078,0.3,-0.7,6.1,26.5,1.7,0.1,15.5,0.175,90.7,35.0,PHI_2007,11.3,0
2007,willima01,Mo Williams,MIL,24.0,4,68,68.0,2472.0,16.3,0.519,24.4,-0.5,0.9,3.2,0.061,0.9,-1.3,7.8,28.2,1.8,0.2,15.2,0.217,92.3,28.0,MIL_2007,36.4,1
2007,willima02,Marvin Williams,ATL,20.0,2,64,63.0,2179.0,12.2,0.51,20.0,-3.1,-0.6,2.3,0.051,-1.6,-1.5,9.3,9.7,1.3,1.1,13.4,0.064,90.0,30.0,ATL_2007,34.0,1
2007,willima03,Marcus Williams,NJN,21.0,1,79,2.0,1315.0,11.5,0.474,25.0,-3.7,-0.6,-0.1,-0.004,-1.7,-2.0,7.3,34.4,1.2,0.1,20.1,0.31,91.4,41.0,NJN_2007,16.6,1
2007,willish01,Shammond Williams,LAL,31.0,7,30,0.0,345.0,10.8,0.53,13.2,-1.0,0.1,0.5,0.067,-0.5,-0.4,6.8,13.3,1.8,0.0,12.8,0.581,93.5,42.0,LAL_2007,11.5,0
2007,willish02,Shelden Williams,ATL,23.0,1,81,31.0,1514.0,12.3,0.518,15.9,-3.3,-0.5,2.2,0.07,-2.9,-0.4,17.3,4.8,1.8,2.0,18.3,0.011,90.0,30.0,ATL_2007,18.7,1
2007,willish03,Shawne Williams,IND,20.0,1,46,3.0,556.0,9.7,0.533,15.5,-2.7,-0.1,0.7,0.063,-1.6,-1.1,8.6,6.7,0.6,1.1,12.4,0.325,92.4,35.0,IND_2007,12.1,0
2007,wrighan01,Antoine Wright,NJN,22.0,2,63,23.0,1137.0,8.1,0.5,13.4,-3.3,-0.4,1.2,0.049,-3.5,0.2,9.1,7.6,1.4,0.7,13.2,0.235,91.4,41.0,NJN_2007,18.0,1
2007,wrighbr02,Bracey Wright,MIN,22.0,2,19,0.0,190.0,13.8,0.493,18.1,-0.9,0.1,0.3,0.077,-0.8,-0.1,6.6,12.7,2.5,0.4,8.1,0.333,91.0,32.0,MIN_2007,10.0,0
2007,wrighdo01,Dorell Wright,MIA,21.0,3,66,19.0,1292.0,12.7,0.489,17.1,-0.4,0.5,1.9,0.072,-1.9,1.5,12.4,12.1,1.7,2.8,13.9,0.093,89.9,44.0,MIA_2007,19.6,1
2007,wrighlo02,Lorenzen Wright,ATL,31.0,11,67,31.0,1035.0,6.6,0.439,10.5,-5.1,-0.8,0.7,0.033,-5.4,0.3,12.6,6.1,1.4,2.1,16.5,0.0,90.0,30.0,ATL_2007,15.4,1
2008,abdursh01,Shareef Abdur-Rahim,SAC,31.0,12,6,0.0,51.0,5.5,0.317,14.7,-6.9,-0.1,0.0,-0.005,-4.4,-2.5,11.6,11.1,1.0,0.0,6.0,0.0,94.7,38.0,SAC_2008,8.5,0
2008,afflaar01,Arron Afflalo,DET,22.0,1,75,9.0,970.0,10.2,0.494,15.2,-1.5,0.1,1.9,0.092,-2.6,1.0,8.4,8.1,1.8,0.7,10.9,0.199,87.3,59.0,DET_2008,12.9,0
2008,agerma01,Maurice Ager,2TM,23.0,2,26,3.0,165.0,1.8,0.363,21.3,-11.1,-0.4,-0.4,-0.114,-6.8,-4.2,4.6,8.0,0.0,0.4,7.9,0.292,,,2TM_2008,6.3,0
2008,ahearbl01,Blake Ahearn,MIA,23.0,1,12,0.0,177.0,9.0,0.495,23.2,-4.8,-0.1,0.0,-0.006,-3.5,-1.3,6.4,17.2,1.8,0.0,18.5,0.596,90.2,15.0,MIA_2008,14.8,0
2008,aldrila01,LaMarcus Aldridge,POR,22.0,2,76,76.0,2649.0,18.5,0.523,25.3,0.2,1.5,6.2,0.113,0.6,-0.4,12.8,8.8,1.1,2.8,8.9,0.006,87.9,41.0,POR_2008,34.9,1
2008,allenma01,Malik Allen,2TM,29.0,7,73,16.0,1096.0,9.8,0.5,16.1,-3.5,-0.4,1.0,0.045,-3.4,0.0,10.4,6.8,0.9,2.2,11.7,0.006,,,2TM_2008,15.0,1
2008,allenra02,Ray Allen,BOS,32.0,12,73,73.0,2624.0,16.4,0.584,21.6,3.0,3.3,9.7,0.177,2.9,0.2,6.1,14.6,1.3,0.5,10.4,0.458,90.9,66.0,BOS_2008,35.9,1
2008,allento01,Tony Allen,BOS,26.0,4,75,11.0,1373.0,10.7,0.527,19.6,-1.7,0.1,2.7,0.093,-3.4,1.7,7.3,13.1,2.4,1.3,18.9,0.147,90.9,66.0,BOS_2008,18.3,1
2008,allrela01,Lance Allred,CLE,26.0,1,3,0.0,10.0,-1.0,0.307,22.1,-11.1,0.0,0.0,-0.125,-8.1,-3.0,5.7,0.0,0.0,0.0,0.0,0.0,90.2,45.0,CLE_2008,3.3,0
2008,almonmo01,Morris Almond,UTA,22.0,1,9,0.0,39.0,2.0,0.368,22.5,-12.0,-0.1,-0.1,-0.081,-9.1,-2.9,3.1,10.5,1.3,0.0,10.2,0.267,93.2,54.0,UTA_2008,4.3,0
2008,alstora01,Rafer Alston,HOU,31.0,9,74,74.0,2526.0,13.2,0.492,20.7,0.5,1.6,5.0,0.095,-0.5,1.0,5.8,25.2,2.1,0.5,14.0,0.44,90.4,55.0,HOU_2008,34.1,1
2008,amundlo01,Lou Amundson,PHI,25.0,2,16,0.0,64.0,7.4,0.472,14.9,-8.5,-0.1,0.1,0.043,-6.3,-2.1,11.1,0.0,0.8,1.2,9.5,0.0,90.4,40.0,PHI_2008,4.0,0
2008,anderch01,Chris Andersen,NOH,29.0,6,5,0.0,34.0,6.1,0.342,13.3,-6.5,0.0,0.0,0.012,-6.7,0.2,15.5,0.0,0.0,9.2,10.2,0.0,89.9,56.0,NOH_2008,6.8,0
2008,anderde01,Derek Anderson,CHA,33.0,11,28,0.0,396.0,10.0,0.497,19.3,-3.2,-0.1,0.3,0.032,-2.6,-0.7,7.5,17.8,1.6,0.2,15.0,0.416,91.8,32.0,CHA_2008,14.1,0
2008,anthoca01,Carmelo Anthony,DEN,23.0,5,77,77.0,2806.0,21.1,0.568,30.2,1.6,2.5,8.2,0.14,2.5,-0.9,11.0,16.1,1.7,1.0,12.7,0.111,99.7,50.0,DEN_2008,36.4,1
2008,anthojo01,Joel Anthony,MIA,25.0,1,24,1.0,498.0,8.8,0.521,9.4,-5.5,-0.4,0.6,0.054,-5.3,-0.3,11.2,0.9,1.0,5.0,17.2,0.0,90.2,15.0,MIA_2008,20.8,0
2008,arenagi01,Gilbert Arenas,WAS,26.0,7,13,8.0,425.0,18.2,0.529,31.1,2.4,0.5,0.6,0.07,2.3,0.1,7.0,27.4,2.9,0.2,17.1,0.398,89.5,43.0,WAS_2008,32.7,0
2008,arizatr01,Trevor Ariza,2TM,22.0,4,35,3.0,546.0,16.1,0.568,15.6,2.8,0.7,1.8,0.157,0.4,2.3,11.1,11.8,2.9,1.5,12.0,0.132,,,2TM_2008,15.6,0
2008,armstda01,Darrell Armstrong,NJN,39.0,14,50,2.0,549.0,8.7,0.499,13.7,-2.7,-0.1,0.3,0.024,-3.5,0.8,7.1,20.5,2.7,0.3,25.0,0.627,91.5,34.0,NJN_2008,11.0,0
2008,armsthi01,Hilton Armstrong,NOH,23.0,2,65,3.0,732.0,7.7,0.498,15.1,-5.8,-0.7,0.5,0.032,-6.3,0.5,13.0,4.4,1.1,3.6,24.8,0.0,89.9,56.0,NOH_2008,11.3,0
2008,arroyca01,Carlos Arroyo,ORL,28.0,7,62,20.0,1269.0,12.8,0.547,17.0,-0.9,0.3,2.8,0.107,-0.5,-0.4,5.1,26.6,1.1,0.1,16.4,0.241,93.4,52.0,ORL_2008,20.5,1
2008,artesro01,Metta World Peace,SAC,28.0,9,57,54.0,2172.0,18.8,0.535,25.5,2.8,2.6,4.7,0.103,2.1,0.7,8.9,16.2,3.1,1.4,11.9,0.23,94.7,38.0,SAC_2008,38.1,1
2008,atkinch01,Chucky Atkins,DEN,33.0,9,24,0.0,352.0,8.9,0.449,16.4,-3.0,-0.1,0.3,0.04,-1.8,-1.1,4.8,18.7,1.2,0.2,7.4,0.648,99.7,50.0,DEN_2008,14.7,0
2008,augusja01,James Augustine,ORL,23.0,2,25,0.0,149.0,10.8,0.533,13.4,-2.8,0.0,0.3,0.098,-2.5,-0.3,11.6,2.1,1.7,1.0,13.8,0.0,93.4,52.0,ORL_2008,6.0,0
2008,azubuke01,Kelenna Azubuike,GSW,24.0,2,81,17.0,1732.0,13.5,0.534,17.2,-0.8,0.5,3.4,0.094,0.0,-0.9,10.0,6.1,1.3,1.4,8.2,0.332,98.8,48.0,GSW_2008,21.4,1
2008,balkmre01,Renaldo Balkman,NYK,23.0,2,65,0.0,952.0,11.5,0.492,12.5,-1.8,0.0,1.3,0.065,-2.9,1.0,12.9,6.5,2.4,2.4,14.0,0.065,91.6,23.0,NYK_2008,14.6,0
2008,banksma01,Marcus Banks,2TM,26.0,5,36,3.0,569.0,12.6,0.579,19.7,-1.5,0.1,0.8,0.068,-0.8,-0.7,4.6,17.7,1.3,1.6,15.2,0.534,,,2TM_2008,15.8,0
2008,barbole01,Leandro Barbosa,PHO,25.0,5,82,12.0,2421.0,15.8,0.575,22.8,0.2,1.4,5.5,0.109,1.1,-0.9,5.4,13.5,1.5,0.5,9.5,0.413,96.7,55.0,PHO_2008,29.5,1
2008,bareajo01,J.J. Barea,DAL,23.0,2,44,9.0,460.0,11.7,0.515,22.3,-1.9,0.0,0.5,0.052,-1.7,-0.2,5.9,20.6,1.6,0.2,15.9,0.318,90.2,51.0,DAL_2008,10.5,0
2008,bargnan01,Andrea Bargnani,TOR,22.0,2,78,53.0,1861.0,10.6,0.495,22.5,-3.7,-0.8,1.4,0.036,-2.5,-1.2,9.2,7.4,0.7,1.6,9.9,0.36,90.2,41.0,TOR_2008,23.9,1
2008,barnema02,Matt Barnes,GSW,27.0,5,73,18.0,1414.0,12.9,0.51,16.7,-0.2,0.6,2.3,0.077,-0.5,0.3,12.3,13.5,1.6,1.9,15.1,0.41,98.8,48.0,GSW_2008,19.4,1
2008,barrean01,Andre Barrett,LAC,25.0,4,4,0.0,25.0,12.5,0.51,12.7,-0.2,0.0,0.0,0.078,1.5,-1.7,2.3,44.3,0.0,0.0,14.5,0.6,92.1,23.0,LAC_2008,6.2,0
2008,barroea01,Earl Barron,MIA,26.0,3,46,15.0,889.0,9.4,0.446,22.0,-7.2,-1.2,-0.4,-0.019,-5.0,-2.2,13.3,5.8,1.1,0.7,11.6,0.04,90.2,15.0,MIA_2008,19.3,0
2008,barrybr01,Brent Barry,SAS,36.0,13,31,1.0,554.0,16.7,0.655,16.1,3.6,0.8,2.3,0.203,2.4,1.2,5.9,16.1,1.7,0.4,9.6,0.7,88.8,56.0,SAS_2008,17.9,0
2008,bassbr01,Brandon Bass,DAL,22.0,3,79,1.0,1557.0,15.9,0.564,19.8,-0.4,0.6,4.3,0.132,-0.2,-0.2,12.9,6.1,0.8,2.3,12.4,0.008,90.2,51.0,DAL_2008,19.7,1
2008,bastoma01,Maceo Baston,TOR,32.0,3,15,2.0,103.0,17.6,0.697,15.3,-0.9,0.0,0.4,0.201,-1.4,0.5,14.9,4.6,1.0,3.2,12.0,0.0,90.2,41.0,TOR_2008,6.9,0
2008,battish01,Shane Battier,HOU,29.0,7,80,78.0,2907.0,11.7,0.561,11.7,2.0,2.9,8.2,0.135,0.0,1.9,7.9,8.0,1.4,2.3,10.5,0.596,90.4,55.0,HOU_2008,36.3,1
2008,belinma01,Marco Belinelli,GSW,21.0,1,33,0.0,241.0,8.2,0.49,19.1,-4.6,-0.2,0.0,-0.002,-2.2,-2.4,3.1,8.8,1.0,0.0,11.0,0.441,98.8,48.0,GSW_2008,7.3,0
2008,bellch01,Charlie Bell,MIL,28.0,4,68,5.0,1628.0,10.9,0.49,16.6,-2.5,-0.2,1.3,0.038,-1.4,-1.1,6.0,19.9,1.7,0.1,12.7,0.447,91.3,26.0,MIL_2008,23.9,1
2008,bellra01,Raja Bell,PHO,31.0,8,75,75.0,2646.0,10.5,0.561,14.5,-0.8,0.8,4.5,0.082,-0.3,-0.5,5.9,8.6,1.0,0.7,7.6,0.583,96.7,55.0,PHO_2008,35.3,1
2008,bibbymi01,Mike Bibby,2TM,29.0,10,48,44.0,1573.0,14.5,0.515,22.0,-1.3,0.3,2.1,0.063,0.4,-1.6,6.0,30.9,1.8,0.2,15.5,0.411,,,2TM_2008,32.8,1
2008,biedran01,Andris Biedriņš,GSW,21.0,4,76,59.0,2078.0,19.2,0.637,14.4,1.1,1.6,8.0,0.185,1.1,0.1,19.1,5.2,1.3,3.3,12.0,0.0,98.8,48.0,GSW_2008,27.3,1
2008,billuch01,Chauncey Billups,DET,31.0,11,78,78.0,2522.0,23.6,0.619,23.0,7.7,6.2,13.5,0.257,6.5,1.2,5.0,34.7,2.2,0.5,13.0,0.39,87.3,59.0,DET_2008,32.3,1
2008,blakest01,Steve Blake,POR,27.0,5,81,78.0,2424.0,12.0,0.518,15.3,-0.5,0.9,3.8,0.075,0.1,-0.6,4.7,27.1,1.2,0.1,14.5,0.466,87.9,41.0,POR_2008,29.9,1
2008,blatcan01,Andray Blatche,WAS,21.0,3,82,15.0,1675.0,15.5,0.512,19.7,-1.7,0.1,3.0,0.085,-2.4,0.7,14.9,9.2,1.7,5.7,15.6,0.024,89.5,43.0,WAS_2008,20.4,1
2008,blounma01,Mark Blount,MIA,32.0,8,69,46.0,1542.0,11.4,0.505,19.8,-4.0,-0.8,0.7,0.021,-2.9,-1.2,10.2,4.8,1.1,1.8,10.8,0.085,90.2,15.0,MIA_2008,22.3,1
2008,boganke01,Keith Bogans,ORL,27.0,5,82,35.0,2198.0,10.9,0.559,14.4,0.6,1.4,4.9,0.106,0.1,0.5,7.0,7.1,1.4,0.3,7.7,0.696,93.4,52.0,ORL_2008,26.8,1
